index,resp,emg,eda,pzt
5174,502,509,647,326
5175,495,509,647,385
5176,489,512,645,477
5177,483,508,644,602
5178,478,509,640,752
5179,472,510,637,921
5180,465,508,633,977
5181,459,507,632,977
5182,452,509,630,977
5183,446,508,630,977
5184,439,506,630,977
5185,432,505,630,977
5186,426,511,630,978
5187,420,507,631,977
5188,415,507,632,977
5189,411,510,632,977
5190,407,509,632,977
5191,403,509,633,977
5192,399,510,633,977
5193,397,513,635,977
5194,394,510,635,977
5195,391,508,635,977
5196,387,508,635,977
5197,384,506,636,836
5198,379,511,636,635
5199,374,508,638,455
5200,369,510,639,299
5201,364,506,642,179
5202,359,511,644,99
5203,356,509,647,58
5204,353,511,650,54
5205,351,509,652,79
5206,348,510,652,130
5207,347,509,653,199
5208,345,509,652,276
5209,344,510,652,357
5210,342,509,650,433
5211,341,508,648,499
5212,339,510,646,551
5213,339,507,644,587
5214,338,509,642,605
5215,338,506,641,607
5216,338,510,640,596
5217,339,509,640,572
5218,340,510,639,539
5219,342,509,640,499
5220,344,512,640,457
5221,344,507,641,413
5222,343,508,641,370
5223,342,506,643,331
5224,342,510,643,296
5225,343,505,645,267
5226,343,511,645,244
5227,344,510,647,229
5228,344,510,647,220
5229,344,508,648,216
5230,345,508,648,216
5231,347,509,649,220
5232,348,511,649,228
5233,350,509,649,238
5234,350,510,649,250
5235,350,508,649,260
5236,350,511,649,271
5237,349,507,649,281
5238,348,508,648,295
5239,345,506,648,321
5240,342,508,647,371
5241,340,509,647,457
5242,337,511,644,583
5243,336,508,642,746
5244,335,511,638,937
5245,335,508,634,977
5246,336,508,632,977
5247,337,508,632,977
5248,338,507,631,978
5249,339,508,632,978
5250,341,508,632,978
5251,342,507,632,978
5252,344,510,632,978
5253,346,510,633,978
5254,349,507,634,978
5255,353,509,634,978
5256,358,508,635,978
5257,362,508,635,978
5258,367,509,635,978
5259,371,508,636,977
5260,376,508,636,977
5261,382,506,637,977
5262,386,508,637,977
5263,389,508,637,977
5264,392,510,637,977
5265,395,508,638,977
5266,396,507,637,766
5267,397,504,639,573
5268,398,509,639,411
5269,399,508,641,287
5270,400,511,642,204
5271,401,507,645,161
5272,402,511,647,152
5273,403,508,648,170
5274,405,508,649,209
5275,406,508,650,261
5276,407,508,649,319
5277,408,508,649,376
5278,409,511,647,428
5279,409,512,647,472
5280,410,511,646,501
5281,411,510,644,519
5282,411,511,643,524
5283,412,510,643,515
5284,412,510,642,497
5285,412,508,642,471
5286,412,509,642,438
5287,412,511,643,404
5288,413,511,643,367
5289,414,510,644,331
5290,413,511,644,296
5291,411,508,645,266
5292,409,510,646,240
5293,408,508,647,220
5294,408,510,647,206
5295,407,507,648,196
5296,406,510,649,191
5297,403,509,650,191
5298,402,508,650,192
5299,401,510,650,198
5300,400,512,650,206
5301,400,508,650,215
5302,399,509,650,225
5303,399,511,650,236
5304,400,510,649,247
5305,400,509,649,256
5306,400,509,649,265
5307,401,508,649,277
5308,402,508,648,298
5309,403,509,648,340
5310,404,512,647,416
5311,405,508,645,532
5312,406,510,643,687
5313,408,508,639,872
5314,409,509,635,977
5315,412,505,632,977
5316,414,505,631,977
5317,416,510,630,978
5318,418,507,631,978
5319,419,507,631,978
5320,420,511,632,978
5321,423,510,632,978
5322,425,510,633,978
5323,428,508,633,978
5324,432,511,634,978
5325,435,506,635,978
5326,438,509,635,978
5327,441,510,635,978
5328,444,509,636,978
5329,448,507,636,977
5330,450,510,636,977
5331,452,508,636,977
5332,453,513,636,977
5333,454,507,637,940
5334,454,510,638,721
5335,454,510,639,515
5336,453,510,639,340
5337,452,506,641,201
5338,451,509,644,105
5339,451,508,647,48
5340,449,509,650,30
5341,449,507,652,43
5342,448,511,653,82
5343,447,507,654,140
5344,445,512,654,207
5345,444,508,653,280
5346,443,510,652,350
5347,442,507,651,412
5348,441,511,649,463
5349,440,508,647,501
5350,439,509,645,523
5351,438,504,644,530
5352,437,510,643,524
5353,436,505,642,505
5354,435,506,642,479
5355,435,508,642,444
5356,434,513,642,406
5357,434,507,642,367
5358,434,508,643,327
5359,433,508,644,291
5360,433,511,644,256
5361,433,506,646,226
5362,433,509,647,202
5363,432,508,647,184
5364,428,510,648,170
5365,427,509,649,164
5366,424,508,649,161
5367,424,509,650,162
5368,423,509,650,167
5369,422,511,651,176
5370,419,506,651,187
5371,417,508,651,199
5372,417,512,651,212
5373,417,510,650,226
5374,416,512,650,240
5375,415,507,649,254
5376,414,511,649,266
5377,413,508,648,277
5378,411,508,648,286
5379,408,507,648,293
5380,406,510,647,300
5381,402,508,647,313
5382,399,513,647,340
5383,395,508,646,394
5384,391,508,645,482
5385,389,507,643,606
5386,386,512,639,766
5387,384,508,635,948
5388,383,512,631,977
5389,382,508,628,977
5390,382,510,627,977
5391,383,505,627,978
5392,384,509,627,977
5393,385,509,627,978
5394,387,512,628,978
5395,391,505,629,978
5396,397,510,630,978
5397,403,509,630,978
5398,411,509,631,978
5399,419,509,632,978
5400,429,511,632,977
5401,440,508,633,977
5402,452,508,633,977
5403,465,508,634,977
5404,478,510,635,977
5405,489,509,635,977
5406,499,508,636,774
5407,508,508,636,557
5408,516,511,638,362
5409,522,507,640,199
5410,528,507,643,73
5411,532,509,647,0
5412,536,507,650,0
5413,540,510,652,0
5414,543,509,654,0
5415,547,507,655,0
5416,551,510,656,67
5417,555,509,656,146
5418,559,509,655,230
5419,563,508,654,313
5420,567,511,652,388
5421,571,508,650,453
5422,574,512,648,503
5423,578,512,646,536
5424,582,510,644,553
5425,586,509,642,558
5426,590,507,641,548
5427,593,504,640,527
5428,597,506,640,496
5429,601,508,640,460
5430,604,509,640,418
5431,607,509,641,376
5432,610,508,642,333
5433,614,508,643,294
5434,619,511,644,258
5435,623,511,645,227
5436,626,509,646,202
5437,627,504,647,183
5438,628,509,648,171
5439,630,508,648,162
5440,632,509,649,160
5441,635,507,650,163
5442,636,510,651,167
5443,638,506,651,176
5444,639,514,651,188
5445,640,509,650,203
5446,641,510,650,218
5447,641,503,650,233
5448,641,508,649,248
5449,639,507,649,262
5450,637,509,649,274
5451,633,509,648,283
5452,630,508,648,289
5453,625,511,647,295
5454,621,507,647,301
5455,616,508,647,313
5456,613,510,646,341
5457,610,510,646,391
5458,607,511,644,475
5459,605,509,642,591
5460,603,510,639,740
5461,601,508,635,908
5462,598,511,631,977
5463,596,508,628,977
5464,594,509,627,977
5465,592,508,626,977
5466,589,511,626,977
5467,587,510,626,978
5468,585,512,627,978
5469,584,511,627,978
5470,583,508,628,978
5471,583,506,629,978
5472,583,509,630,978
5473,583,509,631,977
5474,584,510,632,977
5475,584,507,632,977
5476,585,510,633,977
5477,584,509,633,977
5478,583,508,634,977
5479,581,505,634,768
5480,579,508,636,555
5481,577,512,637,362
5482,575,508,639,198
5483,572,509,643,70
5484,569,511,647,0
5485,568,507,650,0
5486,566,507,652,0
5487,564,509,654,0
5488,563,510,656,0
5489,562,509,657,47
5490,560,509,657,135
5491,559,509,656,231
5492,558,508,655,327
5493,556,508,652,414
5494,554,509,650,490
5495,552,507,647,551
5496,550,508,645,594
5497,548,511,642,620
5498,547,510,641,627
5499,545,511,639,617
5500,543,512,638,595
5501,540,508,638,564
5502,537,509,638,525
5503,535,508,638,481
5504,533,509,639,438
5505,532,508,639,393
5506,533,511,641,351
5507,534,507,642,314
5508,532,511,643,283
5509,531,508,644,258
5510,529,510,645,239
5511,528,505,646,226
5512,527,510,647,217
5513,525,510,647,215
5514,521,511,648,214
5515,517,506,648,216
5516,512,511,649,221
5517,507,510,649,224
5518,501,509,649,228
5519,496,508,648,234
5520,492,508,649,242
5521,488,512,648,257
5522,485,510,648,288
5523,481,508,647,340
5524,478,507,647,420
5525,476,507,645,527
5526,473,509,643,660
5527,471,508,639,812
5528,470,511,635,967
5529,470,508,631,977
5530,470,508,630,977
5531,469,511,628,977
5532,470,506,628,977
5533,470,507,628,977
5534,472,509,629,977
5535,473,507,629,977
5536,477,508,630,977
5537,480,506,630,977
5538,483,512,632,977
5539,485,508,632,977
5540,487,505,632,977
5541,490,505,632,977
5542,492,507,633,977
5543,494,509,633,934
5544,495,508,635,735
5545,497,507,636,538
5546,497,505,637,356
5547,499,508,639,200
5548,500,508,643,74
5549,501,509,646,0
5550,502,509,649,0
5551,504,509,652,0
5552,506,508,654,0
5553,507,508,655,0
5554,508,510,656,34
5555,510,508,656,117
5556,511,509,655,209
5557,512,508,654,305
5558,514,511,652,396
5559,516,510,649,476
5560,519,509,647,542
5561,519,508,644,592
5562,518,511,643,625
5563,516,507,640,641
5564,514,506,639,642
5565,513,507,637,631
5566,512,508,637,608
5567,515,509,636,574
5568,516,507,637,534
5569,518,510,637,492
5570,518,509,638,449
5571,518,508,638,410
5572,518,508,640,372
5573,516,509,640,339
5574,514,509,642,310
5575,510,507,643,284
5576,505,512,644,262
5577,499,508,644,245
5578,493,510,646,233
5579,487,508,646,223
5580,481,509,647,217
5581,476,508,647,217
5582,472,510,647,231
5583,466,504,647,263
5584,462,511,647,320
5585,457,506,646,409
5586,452,511,645,530
5587,448,510,642,675
5588,443,512,639,839
5589,439,510,635,977
5590,433,508,632,977
5591,428,508,630,977
5592,423,504,630,977
5593,418,505,630,977
5594,412,511,630,977
5595,407,510,630,978
5596,403,508,631,977
5597,399,505,631,978
5598,397,507,632,977
5599,395,510,632,978
5600,395,510,633,977
5601,395,508,633,977
5602,394,508,634,977
5603,393,508,633,977
5604,393,508,634,977
5605,392,511,634,921
5606,391,510,636,711
5607,390,508,636,510
5608,388,508,638,331
5609,387,509,639,183
5610,384,509,643,72
5611,381,510,646,3
5612,378,506,649,0
5613,376,508,651,0
5614,373,510,653,9
5615,371,510,654,69
5616,369,510,654,146
5617,368,507,653,232
5618,367,509,652,321
5619,366,509,650,404
5620,366,508,648,479
5621,367,509,646,540
5622,366,510,644,585
5623,363,509,641,613
5624,361,508,640,624
5625,359,507,638,621
5626,357,510,638,603
5627,356,512,637,576
5628,354,508,637,540
5629,351,509,637,499
5630,349,508,638,455
5631,347,508,638,413
5632,347,511,639,372
5633,347,509,640,335
5634,345,513,641,303
5635,344,509,642,275
5636,342,508,643,252
5637,339,509,644,233
5638,335,512,645,220
5639,331,509,646,212
5640,327,508,647,212
5641,323,509,647,227
5642,319,508,647,266
5643,316,510,646,338
5644,314,510,646,448
5645,312,511,643,598
5646,311,509,640,780
5647,310,508,636,975
5648,309,511,633,977
5649,310,505,632,977
5650,310,508,631,978
5651,310,508,630,978
5652,311,508,631,978
5653,312,508,630,978
5654,314,508,631,978
5655,317,510,632,978
5656,321,510,632,978
5657,325,511,632,978
5658,329,511,633,978
5659,334,509,633,978
5660,339,507,634,978
5661,345,507,634,977
5662,350,508,634,978
5663,355,511,634,977
5664,359,511,635,977
5665,363,509,635,977
5666,365,511,635,977
5667,368,510,635,758
5668,369,510,637,538
5669,371,509,637,348
5670,373,503,639,198
5671,375,509,642,93
5672,376,508,645,34
5673,378,509,647,16
5674,379,510,650,34
5675,381,508,651,81
5676,383,509,652,146
5677,385,508,652,222
5678,387,505,651,304
5679,388,508,649,382
5680,391,506,648,451
5681,393,509,645,508
5682,395,509,644,551
5683,396,510,642,578
5684,396,508,640,587
5685,396,510,639,581
5686,398,511,639,563
5687,399,507,638,536
5688,399,509,638,503
5689,399,508,638,464
5690,397,509,639,424
5691,397,509,639,384
5692,397,505,640,346
5693,397,512,641,310
5694,397,509,642,280
5695,397,508,642,253
5696,396,510,644,231
5697,396,507,644,214
5698,394,509,646,200
5699,392,507,646,191
5700,390,507,647,192
5701,388,512,647,207
5702,385,508,647,246
5703,382,511,646,321
5704,380,511,646,438
5705,379,509,643,596
5706,377,511,640,787
5707,377,509,636,977
5708,377,506,633,977
5709,378,508,631,978
5710,378,507,631,978
5711,379,511,630,978
5712,380,510,631,978
5713,382,510,631,978
5714,384,508,632,978
5715,387,509,632,978
5716,390,509,632,978
5717,393,508,632,978
5718,395,511,633,978
5719,399,512,633,978
5720,402,508,634,978
5721,406,509,633,978
5722,409,508,634,978
5723,412,508,634,977
5724,414,506,635,977
5725,415,511,635,977
5726,416,509,635,901
5727,416,507,635,671
5728,416,508,637,462
5729,415,510,637,286
5730,415,510,640,151
5731,415,507,642,61
5732,416,510,646,14
5733,417,510,648,6
5734,417,512,651,31
5735,418,509,652,83
5736,419,508,652,151
5737,419,508,651,229
5738,419,508,651,309
5739,419,507,649,384
5740,419,507,647,448
5741,419,511,645,499
5742,419,507,644,536
5743,418,510,642,556
5744,415,510,641,562
5745,414,509,639,555
5746,412,508,639,535
5747,413,508,638,506
5748,413,508,639,471
5749,411,509,639,433
5750,409,510,640,393
5751,407,510,639,353
5752,405,505,641,316
5753,405,508,641,285
5754,404,511,643,257
5755,404,511,643,235
5756,404,509,645,219
5757,403,509,645,207
5758,403,508,646,199
5759,402,511,646,193
5760,401,508,647,194
5761,399,511,647,201
5762,397,509,648,225
5763,394,508,647,276
5764,391,507,647,363
5765,389,510,645,488
5766,387,510,643,651
5767,385,511,639,839
5768,384,509,635,977
5769,384,510,632,978
5770,384,507,631,978
5771,384,510,630,978
5772,385,505,630,978
5773,385,511,630,978
5774,387,507,631,978
5775,390,509,631,978
5776,393,507,632,978
5777,398,508,632,978
5778,401,506,633,978
5779,406,510,633,978
5780,409,508,634,978
5781,414,511,633,978
5782,418,508,635,978
5783,422,507,635,977
5784,424,510,636,977
5785,427,511,635,878
5786,429,508,637,653
5787,430,508,637,444
5788,432,507,639,264
5789,433,510,641,124
5790,434,510,644,23
5791,437,506,647,0
5792,438,509,651,0
5793,440,509,652,0
5794,442,510,655,0
5795,444,511,655,64
5796,447,510,655,143
5797,449,510,654,229
5798,451,507,654,312
5799,452,510,651,388
5800,454,511,650,452
5801,456,511,647,501
5802,458,509,646,534
5803,461,511,643,549
5804,463,510,643,548
5805,463,511,640,533
5806,463,508,641,508
5807,463,510,639,476
5808,465,508,641,440
5809,467,512,640,401
5810,468,510,642,363
5811,468,510,642,326
5812,468,510,643,293
5813,469,510,644,264
5814,470,511,645,241
5815,471,508,646,222
5816,472,509,647,208
5817,473,510,647,199
5818,473,507,648,195
5819,473,506,648,193
5820,473,507,649,196
5821,473,509,649,200
5822,473,509,649,208
5823,475,509,649,227
5824,479,510,649,268
5825,483,507,648,336
5826,490,510,647,438
5827,497,509,645,574
5828,506,507,642,736
5829,515,508,637,915
5830,523,508,633,977
5831,531,511,631,978
5832,539,506,630,978
5833,547,506,629,978
5834,555,506,629,978
5835,562,508,629,978
5836,570,508,630,978
5837,579,508,630,978
5838,586,508,632,978
5839,594,509,632,978
5840,602,508,633,978
5841,609,510,633,978
5842,617,507,633,978
5843,625,509,634,978
5844,631,508,635,977
5845,637,511,635,935
5846,641,508,636,719
5847,646,508,636,510
5848,650,507,638,322
5849,653,508,640,165
5850,656,509,644,46
5851,659,508,647,0
5852,662,505,650,0
5853,664,509,652,0
5854,667,511,655,0
5855,669,509,655,0
5856,671,506,656,55
5857,673,508,656,140
5858,675,510,655,232
5859,678,511,654,323
5860,680,511,652,405
5861,682,510,649,475
5862,684,510,647,528
5863,687,511,645,566
5864,689,508,643,586
5865,689,510,641,588
5866,689,508,640,577
5867,689,511,639,555
5868,689,507,639,525
5869,690,509,639,489
5870,690,508,639,450
5871,690,510,639,409
5872,690,507,641,371
5873,690,508,641,334
5874,689,507,643,301
5875,689,508,643,274
5876,689,509,644,253
5877,689,512,646,237
5878,687,506,646,225
5879,684,509,647,217
5880,680,508,647,214
5881,676,508,648,213
5882,671,508,648,213
5883,665,507,648,216
5884,660,508,649,226
5885,656,510,648,250
5886,653,510,648,295
5887,651,510,647,366
5888,649,510,647,465
5889,647,508,644,595
5890,646,509,641,745
5891,644,511,637,904
5892,643,511,633,977
5893,641,508,631,978
5894,639,510,630,978
5895,638,511,629,978
5896,638,509,630,978
5897,638,510,630,978
5898,638,508,631,978
5899,639,508,631,978
5900,641,505,632,978
5901,643,511,632,977
5902,644,507,633,978
5903,646,511,633,977
5904,648,507,634,977
5905,648,510,634,941
5906,648,504,635,748
5907,648,508,636,553
5908,647,507,638,371
5909,647,510,639,213
5910,646,508,642,84
5911,644,508,646,0
5912,643,507,649,0
5913,643,511,651,0
5914,642,508,654,0
5915,642,504,655,0
5916,642,509,656,0
5917,642,511,656,71
5918,642,509,656,160
5919,641,511,655,254
5920,640,506,654,345
5921,641,511,651,428
5922,642,508,649,498
5923,642,507,647,552
5924,640,509,644,587
5925,639,510,642,603
5926,638,504,640,603
5927,637,508,639,590
5928,636,510,638,563
5929,639,509,638,531
5930,639,507,638,493
5931,640,511,638,454
5932,640,506,639,412
5933,640,508,639,373
5934,639,511,641,339
5935,637,509,642,309
5936,634,507,643,284
5937,630,507,643,262
5938,624,507,645,243
5939,618,509,645,230
5940,611,509,646,219
5941,605,512,647,212
5942,600,507,647,210
5943,595,511,647,214
5944,591,508,648,236
5945,588,507,647,275
5946,583,508,647,342
5947,580,508,646,436
5948,578,508,644,557
5949,575,509,641,698
5950,573,509,638,849
5951,572,510,633,977
5952,572,510,631,977
5953,571,508,629,977
5954,570,507,628,978
5955,570,510,628,977
5956,570,510,629,978
5957,571,510,629,978
5958,572,508,630,977
5959,573,511,630,977
5960,575,509,631,977
5961,577,510,631,977
5962,578,508,632,977
5963,579,510,632,977
5964,579,510,633,859
5965,580,509,634,672
5966,580,508,636,487
5967,580,509,637,319
5968,580,507,639,174
5969,579,509,642,60
5970,579,505,646,0
5971,577,511,648,0
5972,576,508,651,0
5973,575,510,652,0
5974,575,506,654,0
5975,575,511,655,18
5976,574,506,655,98
5977,574,511,655,189
5978,574,508,654,283
5979,573,512,651,371
5980,573,507,649,451
5981,572,508,647,517
5982,568,508,645,566
5983,565,508,642,596
5984,561,509,640,608
5985,558,508,638,607
5986,557,508,638,591
5987,557,509,636,564
5988,558,510,637,531
5989,557,513,636,492
5990,557,506,637,451
5991,556,510,638,411
5992,556,506,639,374
5993,553,511,639,339
5994,550,507,641,307
5995,545,509,641,282
5996,538,507,643,259
5997,531,511,643,242
5998,522,508,644,227
5999,512,510,645,218
6000,502,508,646,217
